회원번호,아이디,비밀번호,회원이름,주민등록번호(앞),주민등록번호(뒤),회원주소,전화번호(앞),전화번호(중),전화번호(뒤)
120160,fua49214,os510083,백시아,950831,2465306,전남 곡성군,10,6103,2084
120161,hix88248,axbhoe11,류아영,860930,2238161,전남 화순군,10,5486,2090
121452,how6628,ew473260,엄하은,850331,2021328,전남 장성군,10,1577,2091
120162,wuf2889,avenic11,진민채,921031,2064709,경북 성주군,10,3084,2101
110183,xid3990,ahjm7355,원민혁,850630,1428698,경북 영주시,10,2085,2103
120163,voo6717,apvquy91,신서아,960630,2435766,경북 청도군,10,6025,2105
120164,vuf8468,agakib56,윤예빈,910331,2652607,경북 의성군,10,7938,2107
120165,hi6857,oq419271,채예서,901031,2838508,경북 군위군,10,9725,2113
120166,dag52954,uqzuzq10,라유진,900630,2656405,경북 청도군,10,6708,2115
120167,zaksup1265,uv740790,유서영,810228,2221147,경북 울진군,10,9409,2117
110184,geo2831,idtrak97,우민규,930531,1284423,경북 고령군,10,3490,2127
120168,bio09752,udfahz14,유하연,830430,2557198,경북 고령군,10,3671,2128
120169,xak1595,ux318717,이나현,881130,2096237,경북 봉화군,10,3646,2129
110185,yap2181,ok631624,남하민,861031,1994016,경북 영양군,10,3656,2131
110186,nav5149,ezxd1410,신성준,930930,1012901,경북 영덕군,10,8900,2133
120170,qob9963,ekllit63,박은서,890930,2741887,경북 구미시,10,7000,2134
120171,saa4872,uk355641,지은서,951031,2372221,경북 봉화군,10,2785,2135
110187,dof4681,id187244,전시우,930930,1378599,경북 예천군,10,8282,2139
120172,soo3367,uk355641,차서윤,951031,2372471,경북 군위군,10,2564,2141
110188,sob4689,epeqoa00,우주원,960731,1666023,경북 울진군,10,5442,2146
120173,te2333,adrezc77,유수연,900331,2195870,경북 성주군,10,7274,2148
110189,ge2370,ob673696,양수현,930731,1506135,경북 영주시,10,4543,2159
110190,fiudoq18,oleiyd05,구은찬,890731,1256699,경북 상주시,10,5556,2159
120174,loq1207,ut073944,유소연,840131,2233224,경북 구미시,10,2766,2164
110191,heiyik3666,eciuqq88,우은찬,850131,1837606,경북 군위군,10,5238,2174
120175,duh35300,ec799557,채예원,970228,2438995,경북 의성군,10,4143,2175
110192,gos9540,uy084385,주준혁,870930,1359869,경북 청송군,10,5822,2176
110193,rud7146,amfb3144,류하준,910531,1896753,경북 구미시,10,6091,2176
110194,niu09530,os993448,지지안,850228,1429889,경남 김해시,10,7015,2179
120176,yui9579,alxyuj11,우서진,860228,2565918,경남 양산시,10,5075,2181
120177,waylic78,ajfukl81,곽하윤,850430,2939834,경남 산청군,10,7061,2183
120178,jeb6476,odyesz36,나하은,870531,2999491,경남 합천군,10,1750,2188
120179,neh2077,oh584222,최예은,821231,2813365,경남 거창군,10,8669,2190
110195,ki4885,ec234000,원지민,930131,1551677,경남 의령군,10,8610,2191
120180,kilyiv03,obqelv75,한예나,861130,2140389,경남 진주시,10,5651,2195
120181,ver5665,arpqam04,유지은,810630,2405225,경남 사천시,10,1165,2203
121455,pih2966,omrnee81,백하윤,950131,2396966,경남 거창군,10,9131,2205
120182,vou95751,oc842953,차수연,820131,2571912,경남 통영시,10,2555,2209
120183,sef6562,itzkat96,진가은,930630,2656615,경남 거창군,10,7984,2221
110196,xuo8153,or606791,유성현,801130,1149854,경남 진주시,10,2396,2222
120184,quc31886,ekmilo35,전민아,941031,2234351,경남 합천군,10,2058,2225
120185,ya7747,ey261653,차시현,950228,2776914,경남 창원시,10,8431,2227
110197,hag4030,oq789871,문지민,990731,1644595,경남 거제시,10,2264,2235
120186,qea51848,us541797,원예린,890831,2276033,경남 양산시,10,2833,2239
121425,howtuw48,av076612,남수아,980731,2608274,경남 함양군,10,7723,2239
120187,yel0032,em034818,홍지윤,841031,2533788,경남 함안군,10,4623,2240
120188,yuk3108,ec914219,장혜원,831031,2513999,경남 의령군,10,8960,2247
110198,xup13614,ih097937,이진우,820630,1510545,경남 함안군,10,9426,2249
110199,rinxid8942,ujjusb73,이승민,930131,1424112,경남 진주시,10,9493,2250
110200,viw75540,ar340599,우진우,810930,1370845,경남 합천군,10,7977,2253
120189,ziq35659,ecruvt13,임서희,980930,2549129,경남 진주시,10,3865,2262
110201,fac3768,op490036,정지율,880430,1980066,경남 사천시,10,2726,2265
120190,cem2125,il602414,엄하윤,830930,2642026,경남 김해시,10,7247,2272
120191,zoe45226,omcakq08,라하린,871130,2313334,제주 제주시,10,9732,2272
110202,nudtoq5026,ra821872,고예준,984440,1740961,제주 서귀포시,10,6688,2273
121484,zii7576,ux594955,배서우,930228,2930042,제주 제주시,10,3469,2275
110203,set1227,er459695,이수호,810930,1609916,제주 서귀포시,10,3047,2276
120192,wey14563,ew838598,정소민,950531,2638938,제주 서귀포시,10,4250,2279
110204,yi1783,ic930785,권지한,820630,1451713,제주 서귀포시,10,6622,2279
120193,peo85311,ej593389,라지현,910831,2447817,제주 제주시,10,1474,2280
110205,dohnac72,emtoqc68,차주원,820531,1865013,제주 서귀포시,10,3245,2280
120194,gov28580,em861574,나시현,840131,2723009,제주 제주시,10,3853,2284
110206,xar6378,iqwrao79,한준영,920331,1677856,제주 서귀포시,10,7979,2285
120195,mox4451,an848776,장나은,860930,2751208,제주 서귀포시,10,9235,2288
120196,wen6962,an848776,이다현,860930,2139577,제주 제주시,10,7966,2298
120197,wo8964,ageuhy47,신민서,900731,2190330,제주 제주시,10,7930,2310
110207,muoruu2925,le427828,신현수,973863,1339118,제주 서귀포시,10,2191,2319
110208,zep0640,uryn7339,안윤우,990531,1211058,제주 제주시,10,8066,2319
120198,nuj5163,oxkegw19,강서우,810531,2198246,제주 제주시,10,4335,2324
110209,maz5715,im574107,안은찬,960430,1227095,제주 서귀포시,10,5464,2327
110210,giz17420,ab436094,나민규,860831,1999954,제주 제주시,10,4508,2328
120199,viz1671,ilwram95,차사랑,880531,2210461,제주 서귀포시,10,7089,2330
110211,joj3223,ap618256,임준성,890630,1856411,제주 서귀포시,10,9669,2332
120200,rom38443,egkapn85,강지원,851031,2479176,제주 제주시,10,1994,2344
110212,ca5907,if336846,남정현,990131,1756525,제주 제주시,10,7498,2346
110213,yuy6963,aqrmek24,곽태현,921231,1446538,제주 제주시,10,8370,2346
120201,pid05197,id076631,고서영,810831,2528048,제주 제주시,10,5975,2353
110214,yud8331,oh733179,심지성,980430,1305655,제주 서귀포시,10,3116,2356
120202,wic14936,artaco80,전예원,820531,2118838,서울 강서구,10,2807,2361
120203,val00647,unueqr23,류서현,831231,2358069,서울 은평구,10,3431,2364
120204,jeapui6773,it327593,심연서,940630,2857734,서울 서대문구,10,2054,2366
120205,vim4991,uxdkuq70,최수현,871231,2303269,서울 동대문구,10,3446,2375
120206,jij4547,icrnek02,신채아,930731,2726991,서울 용산구,10,3359,2379
110215,voc9259,egty0836,고윤재,860630,1307257,서울 중랑구,10,1702,2382
121447,noc98264,ip741470,구채원,860531,2965912,서울 동작구,10,4368,2384
120207,ley5118,iqkorv71,권소은,950331,2749118,서울 양천구,10,7990,2384
120208,fiz3112,oh649411,최수아,881031,2310559,서울 동작구,10,1349,2385
110216,suk0855,esuf2122,라현서,800531,1738743,서울 도봉구,10,6102,2391
120209,yit6610,oh649411,허다현,881031,2310498,서울 마포구,10,2622,2398
120210,wuf1184,awhexf38,송민서,910831,2883361,서울 성동구,10,8204,2398
120211,bog7944,ov000296,나지우,980930,2207397,서울 중구,10,2611,2400
110217,bax5134,ur846739,서승현,960531,1593481,서울 광진구,10,8310,2400
110218,jay3647,ux930141,나하진,871130,1886823,서울 동대문구,10,1449,2409
120212,duk8397,ubgdiq75,오은서,901130,2774072,서울 금천구,10,2749,2412
110219,tud0384,id321993,최이준,821231,1916211,서울 동대문구,10,4504,2417
110220,yoe6058,ic251579,진정현,920630,1497277,서울 동작구,10,2768,2419
110221,dig6602,ivbw5317,류지완,990930,1630753,서울 양천구,10,4410,2422
110222,zif19093,er572009,오지민,801031,1530568,서울 동대문구,10,2590,2423
110223,nao5317,okobod38,문현서,960229,1147414,서울 동작구,10,2199,2434
120213,luamub08,el843520,권지안,890131,2100796,서울 구로구,10,8587,2436
110224,vee2183,em331195,지태현,940630,1767690,서울 성북구,10,4837,2437
120214,zol8799,el843520,임수빈,890131,2099368,서울 강서구,10,7458,2437
110225,noztos15,uchehq86,오시후,961231,1670415,서울 노원구,10,7760,2439
110226,wof4870,uhfv1284,신건우,870430,1470326,부산 남구,10,1493,2443
120215,qek7651,adywuy23,하소율,801031,2246325,부산 사하구,10,3469,2444
120216,teu15709,eqdikb48,나예지,920630,2035611,부산 해운대구,10,7969,2447
120217,hel8472,ornmin38,안지원,861231,2392309,부산 사하구,10,8773,2449
120218,fek2234,ec426526,백예빈,841130,2440588,부산 금정구,10,2933,2455
110227,hiapuk7612,udnewf88,노서우,900731,1100006,부산 중구,10,4399,2467
120219,miq61095,es172627,신주하,820228,2269815,부산 서구,10,4899,2468
121439,fet3942,abljae92,남서진,961031,2125295,부산 동구,10,7894,2468
120220,hut6547,oclnan21,최혜원,830930,2543271,부산 강서구,10,8362,2475
110228,dod24217,oqiigr14,손준,810228,1620476,부산 해운대구,10,7975,2481
110229,lue9410,un922798,이성민,960531,1211644,부산 부산진구,10,4723,2483
120221,luk7987,en557605,지나윤,860531,2811808,부산 금정구,10,1597,2486
121451,maqgaf57,ursawz46,지민지,850731,2399236,부산 동구,10,8738,2488
120222,sep0036,en557605,황윤서,860531,2811549,부산 금정구,10,2815,2494
110230,faltey33,akzetz55,지준서,801130,1791876,부산 금정구,10,2658,2499
110231,reu1748,aggy0190,신재민,831031,1276067,부산 강서구,10,3423,2501
121406,zom13362,it353656,서유주,901231,2632986,부산 부산진구,10,6660,2501
120223,dao7563,ekmhoe17,고수민,960831,2452675,부산 중구,10,4014,2505
120224,ge6845,imcukk39,주다현,860831,2274923,부산 연제구,10,6725,2512
120225,fop27992,ebmawx13,진하은,940930,2111530,부산 북구,10,7267,2513
110232,kikfua32,iblejc80,안은성,880229,1826031,부산 영도구,10,6928,2514
120226,doasez6502,etnraa35,황소민,931130,2227961,부산 연제구,10,8170,2514
110233,hix03348,uwjurq48,지재현,900331,1677424,부산 영도구,10,3858,2530
120227,kop33133,oreokk35,주예지,970731,2907021,부산 금정구,10,4955,2532
120228,xit49195,on886413,손유나,831031,2577232,부산 강서구,10,1880,2535
110234,nuf4042,aj554529,허정민,800531,1233555,인천 동구,10,8367,2536
121421,mengug43,en218490,한채윤,980831,2900645,인천 동구,10,3442,2539
120229,yiqvoa9390,on886413,임은채,831031,2576993,인천 부평구,10,7549,2549
120230,cop88484,aj808667,하승아,951031,2691847,인천 중구,10,7269,2550
120231,dav03443,en109881,유유정,821031,2227604,인천 계양구,10,3333,2553
110235,gig24490,ob473832,송지호,960531,1203494,인천 동구,10,9367,2555
121476,cob53147,ip041512,양유빈,971031,2267005,인천 중구,10,1003,2557
110236,jiu4820,anwl1292,백예찬,960930,1058718,인천 동구,10,4320,2557
120232,nab8032,olubew50,조은서,860228,2309555,인천 미추홀구,10,7608,2561
120233,qij9070,et432701,유다은,990930,2896738,인천 동구,10,6979,2562
120234,hoh1578,ab730205,지서윤,991031,2515647,인천 동구,10,1071,2564
120235,pub5973,ogpoys45,주지안,830930,2240032,인천 중구,10,3649,2564
110237,licvuy3616,ro386047,류준희,923358,1562032,인천 동구,10,8061,2569
110238,xa6916,of474031,주하율,980531,1999314,인천 계양구,10,1641,2570
120236,tii5644,if419048,황서윤,840731,2376446,인천 동구,10,7879,2571
120237,nugtew7882,ugqukb36,유유진,980930,2739722,인천 연수구,10,6975,2575
120238,zun7008,idxruc46,채민채,990531,2448601,인천 연수구,10,8730,2576
110239,kus69884,uh147232,신윤성,860831,1797772,인천 계양구,10,6740,2580
110240,vir0649,eh974591,최이안,800531,1590468,인천 계양구,10,2075,2589
110241,yeikov4803,aqgovr53,류준,910228,1391845,인천 중구,10,6716,2590
110242,tuu6720,uhvk2876,손준서,810331,1162088,인천 연수구,10,9861,2598
110243,hio9246,ubwd4760,심준호,850131,1832296,인천 부평구,10,9553,2602
110244,vuk77657,up993494,유현우,891231,1628176,인천 계양구,10,5299,2604
121462,kis1077,oq540499,오세은,980531,2471569,인천 서구,10,6271,2607
110245,cadnir0766,xa296835,안민재,984189,1883425,인천 동구,10,7497,2608
110246,gim3313,abeqit65,라수호,930228,1790447,광주 광산구,10,8104,2609
110247,lujhal8836,wa504557,나승현,919434,1802626,광주 북구,10,7265,2618
120239,zae8329,uklyon29,백서은,920531,2322078,광주 북구,10,6587,2625
110248,yot8904,ev208589,진준수,950930,1029738,광주 북구,10,2919,2627
120240,nui29642,uj454096,나채아,860930,2794049,광주 광산구,10,7157,2628
110249,few1395,uk137537,임현준,850430,1068039,광주 서구,10,6619,2632
110250,sefkio8090,si845896,윤재원,987209,1073637,광주 동구,10,8890,2632
110251,lap1936,ob979673,채도훈,920131,1540258,광주 동구,10,2814,2635
110252,tin9408,ut909895,서유찬,891231,1347123,광주 북구,10,6469,2637
110253,sec9139,at482845,주유찬,840331,1649675,광주 북구,10,1042,2638
110254,hea3938,eqlx8024,전하율,850731,1932933,광주 동구,10,4357,2638
110255,biz26343,ox987692,송윤우,820531,1558216,광주 북구,10,4736,2638
110256,foj1803,ew993190,안은우,870531,1438151,광주 동구,10,9923,2638
120241,taz6962,uj454096,엄민서,860930,2793095,광주 광산구,10,3354,2641
120242,bep2689,ic088986,고수민,940131,2232265,광주 동구,10,5190,2649
110257,dic68690,uc387414,우하율,850930,1157757,광주 서구,10,5524,2651
110258,bio4518,adkfih61,엄현서,870930,1698035,광주 동구,10,9657,2653
110259,kon82722,op988358,심우빈,931130,1653060,광주 광산구,10,9518,2654
120243,qi8662,ic088986,문지율,940131,2231215,광주 서구,10,3278,2659
120244,bo6375,urzzef00,최은채,860731,2284190,광주 북구,10,5226,2662
110260,veqfej96,uzregk47,나민호,861231,1321119,광주 남구,10,4936,2667
110261,quj4166,oq997041,장재민,920131,1268840,광주 서구,10,3232,2668
110262,qui9617,idlq2096,라우진,990731,1283406,광주 서구,10,7401,2673
120245,gea8340,aqalob73,최지유,981231,2078876,광주 광산구,10,7789,2674
120246,mouhaj8543,efdvoh31,최채아,930131,2360581,광주 동구,10,2602,2679
120247,viq7152,ektzie26,박은채,830531,2449385,대전 유성구,10,6335,2681
110263,las68571,am986075,엄지완,841031,1763942,대전 중구,10,2361,2685
120248,kiq5549,amdcaa19,서지안,940131,2011413,대전 동구,10,5836,2686
120249,nepbua9030,an682529,라예림,911231,2374115,대전 동구,10,3509,2693
120250,zimxav8524,an682529,차소율,911231,2374049,대전 대덕구,10,4186,2704
120251,tay3673,us547952,박서진,950630,2691368,대전 대덕구,10,7300,2704
110264,jie21094,um815819,권우진,891031,1040761,대전 동구,10,8138,2707
110265,vab3506,aljwey31,진시원,911031,1856312,대전 중구,10,7852,2710
110266,fio3596,od628683,윤시우,830331,1487817,대전 유성구,10,8097,2714
120252,viv6005,us547952,양유정,950630,2691292,대전 중구,10,8882,2715
110267,zuf5722,en167272,정성현,890630,1296390,대전 중구,10,8140,2717
110268,guc0664,eq881768,백주원,840930,1780496,대전 동구,10,2564,2721
120253,gae5694,on686420,황채은,890131,2334891,대전 서구,10,5374,2726
120254,wop0927,unoiwa65,지하율,960229,2024043,대전 동구,10,8105,2727
120255,box6154,ujotul48,고유주,911130,2858420,대전 대덕구,10,3228,2729
110269,pax9170,el397003,구건우,870731,1618274,대전 동구,10,9709,2730
110270,jen31169,ic194516,양준우,830630,1426372,대전 서구,10,4979,2739
110271,jar6086,uf052008,남시온,850731,1457829,대전 중구,10,6034,2739
110272,mo9364,ig509400,하민재,820131,1248607,대전 서구,10,6267,2745
110273,vot0754,ew362203,양우진,840930,1378852,대전 동구,10,8623,2745
110274,dovsas4295,uzsaqx93,서건우,910930,1814407,대전 유성구,10,1191,2747
110275,due7469,av468076,문준서,850531,1044605,대전 서구,10,2863,2748
110276,lo3350,ub209791,곽지우,870731,1437722,대전 대덕구,10,7635,2750
110277,vuxmee5669,gu355659,차하율,932843,1546947,대전 동구,10,6102,2758
110278,qab8161,ijdc6863,양민규,980430,1908736,대전 중구,10,1906,2760
120256,kiw3764,ub352448,차지연,971130,2714853,울산 남구,10,9710,2764
110279,fed8138,il962711,백은찬,861130,1604879,울산 동구,10,9503,2766
120257,juu0039,umhnus17,고서은,951031,2905527,울산 남구,10,1352,2769
110280,jod0582,es015513,오시현,971130,1899405,울산 중구,10,5544,2770
120258,jo7701,up389622,민하윤,951130,2597355,울산 중구,10,8626,2774
110281,qow3752,ohjz3605,곽정우,820331,1427291,울산 남구,10,1598,2777
120259,tom6450,um202718,류사랑,830831,2877335,울산 중구,10,7857,2777
110282,hus4964,ar977620,남승현,820131,1686696,울산 중구,10,7158,2778
120260,cemdik45,il500168,허은채,840430,2076994,울산 중구,10,8641,2782
120261,rox3230,ijjxas06,안유주,810930,2980472,울산 남구,10,9640,2786
120262,hiy79552,ar662102,오민아,870731,2063013,울산 북구,10,3233,2787
120263,luv12831,ar662102,서서율,870731,2061815,울산 중구,10,6576,2787
